StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/10 13:30:58.892662,9.013133,tcp,10.0.0.7,2192,   ->,68.142.202.129,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:30:59.192840,3.004458,tcp,10.0.0.7,2267,   ->,119.154.129.1,6667,S_,0.0,,2,124,124,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:30:59.893510,9.013366,tcp,10.0.0.7,2194,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:00.093730,9.013467,tcp,10.0.0.7,2195,   ->,64.12.90.65,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:01.195647,9.013645,tcp,10.0.0.7,2197,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:01.195979,0.423627,tcp,10.0.0.7,2199,   ->,173.236.81.226,3817,FSA_FSA,0.0,0.0,7,424,242,flow=From-Botnet-V42-TCP-Established
2011/08/10 13:31:01.329966,8.978847,tcp,10.0.0.7,2200,   ->,76.96.30.116,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:01.495799,9.013121,tcp,10.0.0.7,2201,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:01.495933,9.013072,tcp,10.0.0.7,2203,   ->,98.139.54.60,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:01.797014,9.012553,tcp,10.0.0.7,2204,   ->,77.238.177.9,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:03.001828,8.908967,tcp,10.0.0.7,2205,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:06.002483,8.912968,tcp,10.0.0.7,2206,   ->,76.96.30.116,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:06.002653,0.425433,tcp,10.0.0.7,2207,   ->,69.175.10.98,4190,FSA_FSA,0.0,0.0,7,424,242,flow=From-Botnet-V42-TCP-Established
2011/08/10 13:31:06.142943,8.872438,tcp,10.0.0.7,2209,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:06.142959,8.872438,tcp,10.0.0.7,2210,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:10.709657,1.100986,tcp,10.0.0.7,2275,   ->,94.95.56.138,6667,S_RA,0.0,0.0,5,306,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:16.217499,38.556931,tcp,10.0.0.7,2278,   ->,173.192.170.88,80,FSPA_FSPA,0.0,0.0,27,5092,943,flow=From-Botnet-V42-TCP-CC16-HTTP-Not-Encrypted
2011/08/10 13:31:16.418442,0.467555,tcp,10.0.0.7,2277,   ->,174.133.57.141,80,FSPA_FSPA,0.0,0.0,11,2769,714,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-63
2011/08/10 13:31:16.573308,8.957276,tcp,10.0.0.7,2211,   ->,133.106.3.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:19.822186,9.013347,tcp,10.0.0.7,2282,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:20.823730,3.004598,tcp,10.0.0.7,2285,   ->,210.212.249.136,6667,S_,0.0,,2,124,124,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:21.024169,9.012852,tcp,10.0.0.7,2212,   ->,168.95.6.55,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:22.226249,9.015902,tcp,10.0.0.7,2216,   ->,64.12.139.193,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:22.426681,9.012401,tcp,10.0.0.7,2217,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:22.726593,9.012937,tcp,10.0.0.7,2218,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:22.726723,9.012966,tcp,10.0.0.7,2219,   ->,209.85.143.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:23.928526,9.012662,tcp,10.0.0.7,2220,   ->,64.12.139.193,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:23.928679,9.012722,tcp,10.0.0.7,2221,   ->,94.245.120.86,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:25.831160,9.013339,tcp,10.0.0.7,2294,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:25.831321,9.01332,tcp,10.0.0.7,2225,   ->,205.188.103.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:27.032863,0.497284,tcp,10.0.0.7,2295,   ->,174.133.57.141,80,FSPA_FSPA,0.0,0.0,11,2769,714,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-63
2011/08/10 13:31:27.197689,8.94818,tcp,10.0.0.7,2228,   ->,80.72.43.190,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:36.045904,9.713476,tcp,10.0.0.7,2296,   ->,190.204.173.239,6667,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:37.548299,12.770302,tcp,10.0.0.7,2300,   ->,208.73.210.29,80,SRPA_SPA,0.0,0.0,50,35893,3328,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-15
2011/08/10 13:31:37.731211,283.348297,tcp,10.0.0.7,2308,   ->,174.133.57.141,80,FSRPA_SA,0.0,0.0,11,3924,714,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-63
2011/08/10 13:31:37.892537,9.135235,tcp,10.0.0.7,2229,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:37.892554,9.138392,tcp,10.0.0.7,2233,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:38.653014,0.000441,udp,10.0.0.7,1291,  <->,147.32.80.9,53,CON,0.0,0.0,2,375,87,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:40.852873,27.265081,tcp,10.0.0.7,2302,   ->,212.117.171.138,65500,FSPA_FSPA,0.0,0.0,219,171724,164668,flow=From-Botnet-V42-TCP-Not-Encrypted-SMTP-Private-Proxy-1
2011/08/10 13:31:40.852879,9.468923,tcp,10.0.0.7,2310,   ->,74.125.232.217,80,SRPA_SPA,0.0,0.0,8,1908,1034,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-44
2011/08/10 13:31:40.861187,9.223034,tcp,10.0.0.7,2234,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:40.923822,0.148326,udp,10.0.0.7,1291,  <->,147.32.80.9,53,CON,0.0,0.0,2,485,80,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:40.924379,0.022302,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,486,78,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:42.054571,0.0,tcp,10.0.0.7,2307,   ->,111.88.1.3,6667,S_,0.0,,1,62,62,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:43.256373,0.315725,tcp,10.0.0.7,2314,   ->,67.214.158.5,80,FSPA_FSPA,0.0,0.0,10,1714,859,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-20
2011/08/10 13:31:43.360376,9.628689,tcp,10.0.0.7,2239,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:43.360385,10.164306,tcp,10.0.0.7,2309,   ->,65.55.196.251,443,FSPA_FSPA,0.0,0.0,195,170288,6194,flow=From-Botnet-V42-TCP-WEB-Established-SSL
2011/08/10 13:31:43.456926,6.868035,tcp,10.0.0.7,2315,   ->,195.113.232.83,80,SRPA_SPA,0.0,0.0,8,1363,775,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-37
2011/08/10 13:31:43.457720,9.610458,tcp,10.0.0.7,2241,   ->,207.115.37.23,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:43.460829,0.439147,tcp,10.0.0.7,2316,   ->,50.22.198.84,80,FSPA_FSPA,0.0,0.0,9,2258,1166,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-18
2011/08/10 13:31:43.581689,9.537369,tcp,10.0.0.7,2243,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:43.581742,0.39175,tcp,10.0.0.7,2321,   ->,67.214.158.5,80,FSPA_FSPA,0.0,0.0,10,1777,881,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-20
2011/08/10 13:31:43.734600,9.539595,tcp,10.0.0.7,2244,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:43.737699,9.539748,tcp,10.0.0.7,2245,   ->,165.21.74.121,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:43.801741,0.37179,tcp,10.0.0.7,2322,   ->,50.22.198.84,80,FSPA_FSA,0.0,0.0,8,1738,1218,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-18
2011/08/10 13:31:43.804961,9.609237,tcp,10.0.0.7,2247,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:43.873136,0.030992,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,313,72,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:45.756336,4.57506,tcp,10.0.0.7,2324,   ->,68.67.185.218,80,SRPA_SPA,0.0,0.0,8,1494,584,flow=From-Botnet-V42-TCP-WEB-Established
2011/08/10 13:31:46.306964,8.465782,tcp,10.0.0.7,2248,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:46.310164,4.018036,tcp,10.0.0.7,2323,   ->,68.67.185.218,80,SRPA_SPA,0.0,0.0,8,1466,584,flow=From-Botnet-V42-TCP-WEB-Established
2011/08/10 13:31:46.313409,8.459421,tcp,10.0.0.7,2249,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:46.316634,8.456258,tcp,10.0.0.7,2250,   ->,94.124.93.172,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:46.411403,0.125668,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,277,74,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:46.846195,0.000304,udp,10.0.0.7,1291,  <->,147.32.80.9,53,CON,0.0,0.0,2,424,79,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:47.034150,8.840462,tcp,10.0.0.7,2325,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:48.307351,3.313237,tcp,10.0.0.7,2328,   ->,202.78.166.103,6667,S_,0.0,,2,124,124,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:55.874405,10.252969,tcp,10.0.0.7,2336,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:31:55.874553,88.354858,tcp,10.0.0.7,2338,   ->,173.192.170.88,80,FSPA_FSPA,0.0,0.0,11,1099,542,flow=From-Botnet-V42-TCP-CC16-HTTP-Not-Encrypted
2011/08/10 13:31:56.075270,10.055155,tcp,10.0.0.7,2251,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:56.075352,10.05836,tcp,10.0.0.7,2252,   ->,64.12.139.193,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:57.076342,33.244762,tcp,10.0.0.7,2332,   ->,212.117.171.138,65500,FSPA_FSPA,0.0,0.0,250,185694,177094,flow=From-Botnet-V42-TCP-Not-Encrypted-SMTP-Private-Proxy-1
2011/08/10 13:31:57.076495,9.142807,tcp,10.0.0.7,2253,   ->,209.191.88.254,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:31:57.226334,1.969729,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,3,280,144,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:31:58.878878,9.320679,tcp,10.0.0.7,2340,   ->,65.55.196.251,443,FSPA_FSPA,0.0,0.0,183,168060,5414,flow=From-Botnet-V42-TCP-WEB-Established-SSL
2011/08/10 13:31:58.979779,9.109468,tcp,10.0.0.7,2254,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:03.050802,0.0,tcp,10.0.0.7,2341,   ->,41.221.75.228,6667,S_,0.0,,1,62,62,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:05.680509,7.819318,tcp,10.0.0.7,2257,   ->,208.89.132.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:05.683847,8.016263,tcp,10.0.0.7,2258,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:05.686838,8.013476,tcp,10.0.0.7,2261,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:05.690043,8.010287,tcp,10.0.0.7,2262,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:05.693281,8.10746,tcp,10.0.0.7,2263,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:05.696518,8.10452,tcp,10.0.0.7,2264,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:06.216039,8.886427,tcp,10.0.0.7,2265,   ->,205.188.103.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:07.508466,8.294489,tcp,10.0.0.7,2266,   ->,64.238.126.26,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:08.086025,2.810024,tcp,10.0.0.7,2349,   ->,119.154.75.69,6667,S_,0.0,,2,124,124,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:16.304156,9.589029,tcp,10.0.0.7,2268,   ->,98.139.175.225,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:17.104849,9.251212,tcp,10.0.0.7,2354,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:18.106402,0.476319,tcp,10.0.0.7,2359,   ->,174.133.57.141,80,FSPA_FSPA,0.0,0.0,11,2769,714,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-63
2011/08/10 13:32:18.106532,9.111041,tcp,10.0.0.7,2269,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:18.106672,57.278873,tcp,10.0.0.7,2353,   ->,212.117.171.138,65500,FSPA_FSPA,0.0,0.0,47,4677,2197,flow=From-Botnet-V42-TCP-Not-Encrypted-SMTP-Private-Proxy-1
2011/08/10 13:32:18.106730,9.114033,tcp,10.0.0.7,2270,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:18.106787,1.936523,tcp,10.0.0.7,2358,   ->,59.48.7.168,6667,S_RA,0.0,0.0,6,366,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:20.009113,9.067626,tcp,10.0.0.7,2271,   ->,66.94.9.228,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:20.043700,10.358892,tcp,10.0.0.7,2360,   ->,65.55.196.251,443,FSPA_FSPA,0.0,0.0,191,168586,5882,flow=From-Botnet-V42-TCP-WEB-Established-SSL
2011/08/10 13:32:20.144117,9.163912,tcp,10.0.0.7,2272,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:25.896360,2.619692,tcp,10.0.0.7,2364,   ->,61.17.216.7,6667,S_,0.0,,2,124,124,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:26.279565,8.350488,tcp,10.0.0.7,2363,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:26.282785,8.347396,tcp,10.0.0.7,2273,   ->,98.139.54.60,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:26.289314,8.445799,tcp,10.0.0.7,2274,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:26.340035,8.594553,tcp,10.0.0.7,2276,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:26.343231,8.591373,tcp,10.0.0.7,2279,   ->,98.139.54.60,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:26.346402,8.588452,tcp,10.0.0.7,2280,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:26.349644,8.585226,tcp,10.0.0.7,2281,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:26.352824,8.582052,tcp,10.0.0.7,2283,   ->,64.12.139.193,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:27.224062,8.808126,tcp,10.0.0.7,2284,   ->,166.119.78.9,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:27.990389,8.742868,tcp,10.0.0.7,2287,   ->,76.96.62.116,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:37.233939,3.243373,tcp,10.0.0.7,2367,   ->,31.192.109.167,80,FSPA_FSPA,0.0,0.0,11,1077,587,flow=From-Botnet-V42-TCP-CC53-HTTP-Not-Encrypted
2011/08/10 13:32:38.035307,0.0,tcp,10.0.0.7,2372,   ->,80.75.1.194,6667,S_,0.0,,1,62,62,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:40.318476,124.10997,tcp,10.0.0.7,2368,   ->,174.133.57.141,80,FSRPA_SA,0.0,0.0,11,3924,714,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-63
2011/08/10 13:32:40.318491,8.932821,tcp,10.0.0.7,2288,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:40.318652,8.932793,tcp,10.0.0.7,2289,   ->,98.139.54.60,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:40.318669,8.932787,tcp,10.0.0.7,2290,   ->,98.139.175.225,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:40.939433,9.013115,tcp,10.0.0.7,2291,   ->,64.12.139.193,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:40.939563,22.715996,tcp,10.0.0.7,2376,   ->,212.117.171.138,65500,FSPA_FSPA,0.0,0.0,32,9763,5475,flow=From-Botnet-V42-TCP-Not-Encrypted-SMTP-Private-Proxy-1
2011/08/10 13:32:40.939622,9.012931,tcp,10.0.0.7,2292,   ->,168.95.5.7,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:41.000319,0.118015,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,294,72,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:32:41.039440,9.013347,tcp,10.0.0.7,2293,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:41.039606,9.013197,tcp,10.0.0.7,2297,   ->,168.95.5.51,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:41.540063,33.939892,tcp,10.0.0.7,2378,   ->,205.188.186.137,587,FSPA_FSPA,0.0,0.0,33,3820,1987,flow=From-Botnet-V42-TCP-Established-SPAM
2011/08/10 13:32:41.657613,8.995794,tcp,10.0.0.7,2298,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:41.657662,8.995761,tcp,10.0.0.7,2303,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:46.650630,9.010589,tcp,10.0.0.7,2380,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:46.747788,0.531658,tcp,10.0.0.7,2381,   ->,217.34.4.225,6667,FSPA_FSPA,0.0,0.0,10,1161,603,flow=From-Botnet-V42-TCP-CC1-HTTP-Not-Encrypted
2011/08/10 13:32:46.832455,8.928041,tcp,10.0.0.7,2304,   ->,76.96.30.116,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:46.948066,9.013099,tcp,10.0.0.7,2305,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:48.055638,9.00702,tcp,10.0.0.7,2306,   ->,205.188.190.1,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:48.750812,9.01331,tcp,10.0.0.7,2311,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:48.750835,9.013397,tcp,10.0.0.7,2312,   ->,207.115.36.22,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:51.755113,1.94064,tcp,10.0.0.7,2383,   ->,59.48.7.172,6667,S_RA,0.0,0.0,6,366,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:53.696124,9.056688,tcp,10.0.0.7,2384,   ->,212.117.174.7,4506,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:32:53.696187,9.05983,tcp,10.0.0.7,2313,   ->,94.245.120.86,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:32:59.107403,0.123472,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,341,80,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:33:01.269391,17.821844,tcp,10.0.0.7,2389,   ->,98.126.71.122,80,SRPA_FSPA,0.0,0.0,12,4202,715,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-1
2011/08/10 13:33:01.443979,0.0,tcp,10.0.0.7,2385,   ->,125.114.134.15,6667,S_,0.0,,1,62,62,flow=From-Botnet-V42-TCP-Attempt
2011/08/10 13:33:01.829468,0.152163,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,533,86,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:33:01.961153,9.029939,tcp,10.0.0.7,2317,   ->,76.96.30.116,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:33:01.961172,9.030046,tcp,10.0.0.7,2318,   ->,208.20.216.138,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:33:02.061820,17.140026,tcp,10.0.0.7,2391,   ->,195.113.232.88,80,SRPA_SPA,0.0,0.0,12,4473,1287,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-yieldmanager-9
2011/08/10 13:33:02.062698,57.953259,tcp,10.0.0.7,2387,   ->,212.117.171.138,65500,FSPA_FSPA,0.0,0.0,215,169857,163321,flow=From-Botnet-V42-TCP-Not-Encrypted-SMTP-Private-Proxy-1
2011/08/10 13:33:02.062715,9.028893,tcp,10.0.0.7,2319,   ->,67.195.168.230,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:33:02.062721,1.735155,tcp,10.0.0.7,2392,   ->,65.55.16.187,443,FSPA_FSPA,0.0,0.0,21,9089,4038,flow=From-Botnet-V42-TCP-Established-SSL-To-Microsoft-4
2011/08/10 13:33:02.228806,8.962439,tcp,10.0.0.7,2320,   ->,64.12.139.193,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:33:02.318102,0.001908,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,443,79,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:33:02.759220,16.442801,tcp,10.0.0.7,2393,   ->,195.113.232.83,80,SRPA_SPA,0.0,0.0,9,2671,762,flow=From-Botnet-V42-TCP-Established-HTTP-Ad-37
2011/08/10 13:33:02.762460,8.930832,tcp,10.0.0.7,2329,   ->,74.125.113.27,25,S_,0.0,,3,186,186,flow=From-Botnet-V42-TCP-Attempt-SPAM
2011/08/10 13:33:02.820397,0.022514,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,306,83,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:33:02.824801,0.184037,udp,10.0.0.7,1291,  <->,147.32.80.9,53,CON,0.0,0.0,2,540,87,flow=From-Botnet-V42-UDP-DNS
2011/08/10 13:33:02.844201,0.000305,udp,10.0.0.7,1303,  <->,147.32.80.9,53,CON,0.0,0.0,2,361,80,flow=From-Botnet-V42-UDP-DNS
